isbn	title	publisher
0312579977	Suicide of a Superpower: Will America Survive to 2025?: Patrick J. Buchanan: Amazon.com: Books	 Thomas Dunne Books (October 18, 2011)
1400166667	American Conspiracies: Lies, Lies, and More Dirty Lies That the Government Tells Us: Jesse Ventura, Dick Russell, George K. Wilson: 9781400166664: Amazon.com: Books	 Tantor Media; Unabridged,MP3 - Unabridged CD edition (March 23, 2010)
0060736682	Rewriting History: Dick Morris: 9780060736682: Amazon.com: Books	 Harper; First Edition edition (May 4, 2004)
006221375X	What the (Bleep) Just Happened? CD: Monica Crowley: 9780062213754: Amazon.com: Books	 HarperAudio; Unabridged edition (June 19, 2012)
1595230742	What Would the Founders Say?: A Patriot&#39;s Answers to America&#39;s Most Pressing Problems: Larry Schweikart: 9781595230744: Amazon.com: Books	 Sentinel HC; First Edition edition (March 8, 2011)
1594031479	Amazon.com: NeoConservatism: Why We Need It (9781594031472): Douglas Murray: Books	 Encounter Books (July 25, 2006)
1596986050	Ted, White, and Blue: The Nugent Manifesto: Ted Nugent: 9781596986053: Amazon.com: Books	 Regnery Publishing; Reprint edition (May 17, 2010)
0767913809	Amazon.com: Who&#39;s Looking Out for You? (9780767913805): Bill O&#39;Reilly: Books	 Broadway; First Edition edition (September 14, 2004)
1595554289	America: The Last Best Hope (Volume III): From the Collapse of Communism to the Rise of Radical Islam: Dr. William J. Bennett: 9781595554284: Amazon.com: Books	 Thomas Nelson (October 11, 2011)
1596980044	The Party of Death: The Democrats, the Media, the Courts, and the Disregard for Human Life: Ramesh Ponnuru: 9781596980044: Amazon.com: Books	 Regnery Publishing; 1st edition (April 24, 2006)
0062010972	Amazon.com: Trickle Up Poverty: Stopping Obama&#39;s Attack on Our Borders, Economy, and Security: Michael Savage: Books	 William Morrow (October 5, 2010)
0465041981	What&#39;s Right : The New Conservative Majority and the Remaking of America: David Frum: 9780465041985: Amazon.com: Books	 Basic Books (July 9, 1997)
193385913X	The Making of the American Conservative Mind: National Review and Its Times: Jeffrey Hart: 9781933859132: Amazon.com: Books	 Intercollegiate Studies Institute; 1 edition (January 30, 2006)
1451659261	Being George Washington: The Indispensable Man, as You&#39;ve Never Seen Him: Glenn Beck: 9781451659269: Amazon.com: Books	 Threshold Editions; First Edition edition (November 22, 2011)
1400060303	Why Courage Matters: The Way to a Braver Life: John McCain, Marshall Salter: Amazon.com: Books	 Random House; 1 edition (April 13, 2004)
1451629265	Resurgent: How Constitutional Conservatism Can Save America: Ken Blackwell, Ken Klukowski: Amazon.com: Books	 Threshold Editions (May 31, 2011)
1585445983	Amazon.com: Landmark Speeches of the American Conservative Movement (Landmark Speeches:  A Book Series) (9781585445981): Peter Schweizer, Wynton C. Hall: Books	 Texas A&M University Press (March 6, 2007)
1439190569	Can America Survive? Updated Edition: Startling Revelations and Promises of Hope: John Hagee: 9781439190562: Amazon.com: Books	 Howard Books; Updated edition (March 29, 2011)
0062074393	Trickle Up Poverty: Michael Savage, Robert Louis: 9780062074393: Amazon.com: Books	 HarperAudio; Unabridged edition (November 23, 2010)
1935071289	The Tea Party Manifesto: Joseph Farah: Amazon.com: Books	 WND Books; 1 edition (July 4, 2010)
0671747460	Under God: Garry Wills: 9780671747466: Amazon.com: Books	 Simon & Schuster (November 15, 1991)
0674165101	Conservatism in America (Harvard Paperbacks): Clinton Rossiter, Geoge F. Will: 9780674165106: Amazon.com: Books	 Harvard University Press (May 1982)
144175234X	To Save America: Stopping Obama&#39;s Secular-Socialist Machine: Newt Gingrich, Callista Gingrich: 9781441752345: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (May 18, 2010)
1934386987	FU Liberals: A journal for Conservatives to destroy, rant and vent without getting arrested: Alex A. Lluch: 9781934386989: Amazon.com: Books	 WS Publishing Group; First Edition edition (June 16, 2010)
0310328993	Amazon.com: Prisoner of Conscience: One Man&#39;s Crusade for Global Human and Religious Rights (9780310328995): Frank Wolf, Anne Morse: Books	 Zondervan; First Edition, First Printing edition (September 19, 2011)
0061950718	Pinheads and Patriots: Where You Stand in the Age of Obama: Bill O&#39;Reilly: Amazon.com: Books	 William Morrow (September 14, 2010)
0979646278	They Think You&#39;re Stupid: Why Democrats Lost Your Vote and What Republicans Must Do to Keep It: Herman Cain: 9780979646270: Amazon.com: Books	 Stroud & Hall Publishers (June 10, 2011)
1439172080	Obama Zombies: How the Liberal Machine Brainwashed My Generation: Jason Mattera: Amazon.com: Books	 Threshold Editions; Reprint edition (February 15, 2011)
1596981970	The Seamless City: A Conservative Mayor&#39;s Approach to Urban Revitalization that Can Work Anywhere: Rick Baker, Jeb Bush: Amazon.com: Books	 Regnery Publishing (April 5, 2011)
1442349107	Ameritopia: The Unmaking of America: Mark R. Levin, Adam Grupper: 9781442349100: Amazon.com: Books	 Simon & Schuster Audio; Unabridged edition (January 17, 2012)
0907845991	Darwinian Conservatism (Societas S.): Larry Arnhart: 9780907845997: Amazon.com: Books	 Imprint Academic (July 2005)
1594036578	A Time for Governing: Policy Solutions from the Pages of National Affairs: Yuval Levin, Meghan Clyne: 9781594036576: Amazon.com: Books	 Encounter Books (May 15, 2012)
0975345540	Backfired: A Nation Born For Religious Tolerance No Longer Tolerates Religion: William J Federer: 9780975345542: Amazon.com: Books	 Amerisearch, Inc. (January 10, 2005)
1596985887	Welcome to Obamaland: I Have Seen Your Future and It Doesn&#39;t Work: James Delingpole: 9781596985889: Amazon.com: Books	 Regnery Publishing (January 26, 2009)
1581824114	What Went Wrong with America... and How to Fix It: Reclaiming the Power That Rightfully Belongs to You: Darrell Ankarlo, Glenn Beck: 9781581824117: Amazon.com: Books	 Cumberland House Publishing; 1St Edition edition (September 1, 2004)
1596988126	Amazon.com: Radicals: Portraits of a Destructive Passion (9781596988125): David Horowitz: Books	 Regnery Publishing (September 25, 2012)
1595230068	The Truth About Hillary: What She Knew, When She Knew It, and How Far She&#39;ll Go to Become President: Edward Klein: 9781595230065: Amazon.com: Books	 Sentinel HC; First Edition edition (June 21, 2005)
1595551034	The Shadow Party: How George Soros, Hillary Clinton, and Sixties Radicals Seized Control of the Democratic Party: David Horowitz, Richard Poe: 9781595551030: Amazon.com: Books	 Thomas Nelson (April 17, 2007)
1439193223	You Know I&#39;m Right: More Prosperity, Less Government: Michelle Caruso-Cabrera: 9781439193228: Amazon.com: Books	 Threshold Editions (October 5, 2010)
0874778743	A House Divided: Mark Gerzon: 9780874778748: Amazon.com: Books	 Tarcher; First Edition edition (April 14, 1997)
1427209200	No Apology: The Case for American Greatness: Mitt Romney: 9781427209207: Amazon.com: Books	 Macmillan Audio; Unabridged edition (March 2, 2010)
0060551283	Amazon.com: Keeping the Tablets: Modern American Conservative Thought (9780060551285): William F. Buckley, Charles R. Kesler: Books	 Harpercollins (May 1988)
1433672758	Amazon.com: Dispatches from Bitter America: A Gun Toting, Chicken Eating Son of a Baptist&#39;s Culture War Stories (9781433672750): Todd Starnes: Books	 B&H Books; Original edition (February 1, 2012)
1594031908	Indoctrination U:The Left&#39;s War Against Academic Freedom: David Horowitz: 9781594031908: Amazon.com: Books	 Encounter Books; First edition. edition (February 6, 2007)
0312376960	Day of Reckoning: How Hubris, Ideology, and Greed Are Tearing America Apart: Patrick J. Buchanan: 9780312376963: Amazon.com: Books	 Thomas Dunne Books; 1st edition (November 27, 2007)
1599956802	Never Again: Securing America and Restoring Justice: John Ashcroft: Amazon.com: Books	 Center Street (October 3, 2006)
0313377545	Libertarianism Today: Jacob H. Huebert: 9780313377549: Amazon.com: Books	 Praeger; 1 edition (July 1, 2010)
0691089825	After Liberalism: Mass Democracy in the Managerial State.: Paul Edward Gottfried: 9780691089829: Amazon.com: Books	 Princeton University Press (September 1, 2001)
1595550429	The Political Zoo: Michael Savage: 9781595550422: Amazon.com: Books	 Nelson Current; First Printing edition (April 18, 2006)
0060750391	Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism: Sean Hannity: 9780060750398: Amazon.com: Books	 William Morrow Paperbacks (February 1, 2005)
1935191659	Amazon.com: Reappraising the Right: The Past &amp; Future of American Conservatism (9781935191650): George H. Nash: Books	 Intercollegiate Studies Institute; 1 edition (November 2, 2009)
1935071025	The Audacity of Deceit: Barack Obama&#39;s War on American Values: Brad O&#39;Leary: 9781935071020: Amazon.com: Books	 WND Books; 1St Edition edition (September 9, 2008)
1439133638	Taxpayers&#39; Tea Party: How to Become Politically Active--and Why: Sharon Cooper, Chuck Asay: 9781439133637: Amazon.com: Books	 Baen; Original edition (June 15, 2010)
0307463699	Amazon.com: The Last Best Hope: Restoring Conservatism and America&#39;s Promise: Joe Scarborough: Books	 Crown Forum (June 9, 2009)
1442213337	Life, Liberty, and the Pursuit of Happiness: Ten Years of the Claremont Review of Books: Charles R. Kesler, John B. Kienker: 9781442213333: Amazon.com: Books	 Rowman & Littlefield Publishers; 1 edition (March 16, 2012)
1441768564	Amazon.com: The Manchurian President: Barack Obama&#39;s Ties to Communists, Socialists and Other Anti-American Extremists (9781441768568): Aaron Klein, Brenda J. Elliott, Sean Runnette: Books	 Blackstone Audio, Inc.; Unabridged edition (July 5, 2010)
0061252573	Crazies to the Left of Me, Wimps to the Right: How One Side Lost Its Mind and the Other Lost Its Nerve: Bernard Goldberg: 9780061252570: Amazon.com: Books	 Harper; 1 edition (April 17, 2007)
1455503118	The Tea Party Goes to Washington: Rand Paul: Amazon.com: Books	 Center Street (February 22, 2011)
0062020439	Amazon.com: Let Freedom Ring Low Price CD: Sean Hannity: Books	 HarperAudio; Abridged edition (June 1, 2010)
0061734950	Faith of My Fathers: A Family Memoir: John McCain, Mark Salter: Amazon.com: Books	 Harper (September 30, 2008)
0062026917	America by Heart: Sarah Palin: Amazon.com: Books	 HarperAudio; Unabridged edition (November 23, 2010)
0061965731	Proud to Be Right: Voices of the Next Conservative Generation: Jonah Goldberg, Matthew Lee Anderson: Amazon.com: Books	 Broadside Books (October 5, 2010)
1439187193	Broke: The Plan to Restore Our Trust, Truth and Treasure: Glenn Beck: 9781439187197: Amazon.com: Books	 Threshold Editions (October 26, 2010)
1581694326	Push Back, Reclaiming the American Judeo-Christian Spirit: Rabbi Aryeh Spero: 9781581694321: Amazon.com: Books	 Evergreen Press (July 4, 2012)
1439173273	Amazon.com: Ameritopia: The Unmaking of America (9781439173275): Mark R. Levin: Books	 Threshold Editions; Reprint edition (September 18, 2012)
0925279366	Keys to Good Government: David Barton: 9780925279361: Amazon.com: Books	 WallBuilder Press; 2nd edition (January 1, 1994)
0446572829	Righteous Indignation: Excuse Me While I Save the World!: Andrew Breitbart: Amazon.com: Books	 Grand Central Publishing (April 15, 2011)
1594733740	All Politics Is Religious: Speaking Faith to the Media, Policy Makers and Community: Dennis Ross: 9781594733741: Amazon.com: Books	 Skylight Paths Pub (March 30, 2012)
1595230521	Exposing the Real Che Guevara: And the Useful Idiots Who Idolize Him: Humberto Fontova: 9781595230522: Amazon.com: Books	 Sentinel Trade; Reprint edition (August 26, 2008)
1441793887	Amazon.com: A Nation Like No Other: Why American Exceptionalism Matters (9781441793881): Newt Gingrich, Callista Gingrich: Books	 Blackstone Audio, Inc.; Unabridged edition (June 14, 2011)
1595230831	A Simple Government: Twelve Things We Really Need from Washington (and a Trillion That We Don&#39;t!): Mike Huckabee: 9781595230836: Amazon.com: Books	 Sentinel Trade; Reprint edition (January 31, 2012)
1596983213	Fast and Furious: Barack Obama&#39;s Bloodiest Scandal and the Shameless Cover-Up: Katie Pavlich: 9781596983212: Amazon.com: Books	 Regnery Publishing; First Edition edition (April 16, 2012)
1596981083	Right Now: A 12-Step Program For Defeating The Obama Agenda: Michael Steele: Amazon.com: Books	 Regnery Publishing (January 4, 2010)
0691141827	Hard Line: The Republican Party and U.S. Foreign Policy since World War II: Colin Dueck: 9780691141824: Amazon.com: Books	 Princeton University Press (August 16, 2010)
1570035148	Ol&#39; Strom: An Unauthorized Biography of Strom Thurmond: Jack Bass, Marilyn W. Thompson: 9781570035142: Amazon.com: Books	 University of South Carolina Press (January 2003)
023112239X	The United States and the Origins of the Cold War: John Lewis Gaddis, John Gaddis: 9780231122399: Amazon.com: Books	 Columbia University Press; Revised edition (October 15, 2000)
1441784225	Mad As Hell: How the Tea Party Movement Is Fundamentally Remaking Our Two-Party System (Library Edition): Scott Rasmussen, Doug Schoen, Mike Chamberlain: 9781441784223: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged library edition (November 10, 2010)
1441780181	Gangster Government: Barack Obama and the New Washington Thugocracy: David Freddoso, Mike Chamberlain: 9781441780188: Amazon.com: Books	 Blackstone Audio, Inc.; Unabridged edition (April 4, 2011)
0817929924	Controversial Essays (HOOVER INST PRESS PUBLICATION): Thomas Sowell: 9780817929923: Amazon.com: Books	 Hoover Institution Press (September 16, 2002)
0307463702	The Last Best Hope: Restoring Conservatism and America&#39;s Promise: Joe Scarborough: 9780307463708: Amazon.com: Books	 Three Rivers Press (October 5, 2010)
0762423994	Amazon.com: He Talk Like a White Boy (9780762423996): Joseph C. Phillips: Books	 Running Press (April 25, 2006)
140011831X	The Blueprint: Obama&#39;s Plan to Subvert the Constitution and Build an Imperial Presidency: Ken Blackwell, Ken Klukowski, Kevin Foley: Amazon.com: Books	 Tantor Media; Unabridged,Unabridged CD edition (June 7, 2010)
0062109022	America by Heart Low Price CD: Sarah Palin: 9780062109026: Amazon.com: Books	 HarperAudio; Unabridged edition (October 25, 2011)
159403379X	Athwart History: Half a Century of Polemics, Animadversions, and Illuminations: A William F. Buckley Jr. Omnibus: William F. Buckley Jr., Roger Kimball, Linda Bridges: 9781594033797: Amazon.com: Books	 Encounter Books (July 27, 2010)
0307277801	Grand New Party: How Republicans Can Win the Working Class and Save the American Dream: Ross Douthat, Reihan Salam: 9780307277800: Amazon.com: Books	 Anchor; Reprint edition (June 2, 2009)
0307460282	Amazon.com: Teaching the Pig to Dance: A Memoir of Growing Up and Second Chances: Fred Thompson: Books	 Crown Forum; 1 edition (May 18, 2010)
0062015877	Amazon.com: Give Us Liberty: A Tea Party Manifesto: Dick Armey, Matt Kibbe: Books	 William Morrow; 1st edition (August 17, 2010)
0817996125	More Liberty Means Less Government: Our Founders Knew This Well (HOOVER INST PRESS PUBLICATION): Walter E. Williams: 9780817996123: Amazon.com: Books	 Hoover Institution Press; 1st edition (March 1, 1999)
1416595023	Arguing with Idiots: How to Stop Small Minds and Big Government: Glenn Beck, Kevin Balfe: Amazon.com: Books	 Threshold Editions; Reprint edition (September 14, 2010)
0671660381	The Conservative Crack-Up: R. Emmett, Jr. Tyrrell: 9780671660383: Amazon.com: Books	 Summit Books; First Edition edition (May 1992)
1596981091	Culture of Corruption: Obama and His Team of Tax Cheats, Crooks, and Cronies: Michelle Malkin: 9781596981096: Amazon.com: Books	 Regnery Publishing; First Printing edition (July 27, 2009)
1581826621	The Conservative&#39;s Handbook: Defining the Right Position on Issues from A to Z: Phil Valentine: 9781581826623: Amazon.com: Books	 Cumberland House Publishing; 1ST edition (September 1, 2008)
0670860212	The Leveling Wind: Politics, the Culture, and Other News, 1990-1994: George F. Will: 9780670860210: Amazon.com: Books	 Viking Adult; 1 Trade ed edition (November 9, 1994)
1619694344	Righteous Indignation: Excuse Me While I Save the World: Andrew Breitbart, Jeremy Guskin: 9781619694347: Amazon.com: Books	 Grand Central Publishing; Unabridged edition (April 10, 2012)
1451693478	Amazon.com: Cowards: What Politicians, Radicals, and the Media Refuse to Say (9781451693478): Glenn Beck: Books	 Threshold Editions (June 12, 2012)
0307346692	Amazon.com: 33 Questions About American History You&#39;re Not Supposed to Ask (9780307346698): Thomas E. Woods Jr.: Books	 Three Rivers Press; Reprint edition (July 22, 2008)
0684850230	The Politics of Bad Faith: The Radical Assault on America&#39;s Future: David Horowitz: 9780684850238: Amazon.com: Books	 Free Press; 1St Edition edition (October 7, 1998)
1594030618	Stealing Elections: How Voter Fraud Threatens Our Democracy: John Fund: 9781594030611: Amazon.com: Books	 Encounter Books (September 25, 2004)
1595553428	Reagan&#39;s Revolution: The Untold Story of the Campaign That Started It All: Craig Shirley: 9781595553423: Amazon.com: Books	 Thomas Nelson (February 23, 2010)
0895260093	Reckless Disregard: How Liberal Democrats Undercut Our Military, Endanger Our Soldiers And Jeopardize Our Security: Robert Patterson: 9780895260093: Amazon.com: Books	 Regnery Publishing (September 15, 2005)
1400064120	Character Is Destiny: Inspiring Stories Every Young Person Should Know and Every Adult Should Remember: John McCain, Mark Salter: 9781400064120: Amazon.com: Books	 Random House; 1st edition (October 25, 2005)
0976702606	Banishing Bureaucracy: The Five Strategies for Reinventing Government: David Osborne, Peter Plastrik: 9780976702603: Amazon.com: Books	 David Osborne; 2nd edition (July 1, 2005)
1596986484	Amazon.com: Gangster Government: Barack Obama and the New Washington Thugocracy (9781596986480): David Freddoso: Books	 Regnery Publishing; First Edition edition (April 4, 2011)
0312671733	No Apology: Believe in America: Mitt Romney: Amazon.com: Books	 St. Martin's Griffin; First Edition edition (February 1, 2011)
1400050308	Treason: Liberal Treachery from the Cold War to the War on Terrorism: Ann Coulter: 9781400050307: Amazon.com: Books	 Crown Forum; 1 edition (June 24, 2003)
1581825714	Conservatives Are from Mars, Liberals Are from San Francisco: 101 Reasons I&#39;m Happy I Left the Left: Burt Prelutsky, Bernard E Goldberg: Amazon.com: Books	 Cumberland House Publishing (October 1, 2006)
1400081068	Amazon.com: Blacklisted by History: The Untold Story of Senator Joe McCarthy and His Fight Against America&#39;s Enemies (9781400081066): M. Stanton Evans: Books	 Three Rivers Press (November 24, 2009)
0890964963	Captive Warriors: A Vietnam POW&#39;s Story (Texas A &amp; M University Military History Series 23): Sam Johnson, Jan Winebrenner, Rod Keitz: 9780890964965: Amazon.com: Books	 Texas A&M University Press; 1st edition (April 1, 1992)
1932236554	The Politics of Prudence: Russell Kirk: 9781932236552: Amazon.com: Books	 Isi Books (September 15, 2004)
159995155X	From Hope to Higher Ground: My Vision for Restoring America&#39;s Greatness: Mike Huckabee: Amazon.com: Books	 Center Street (February 5, 2008)
1596986247	Crimes Against Liberty: An Indictment of President Barack Obama: David Limbaugh: 9781596986244: Amazon.com: Books	 Regnery Publishing; 1St Edition edition (August 23, 2010)
1451640943	No, They Can&#39;t: Why Government Fails-But Individuals Succeed: John Stossel: 9781451640946: Amazon.com: Books	 Threshold Editions (April 10, 2012)
1890626562	Left Illusions: An Intellectual Odyssey: David Horowitz, Jamie Glazov: 9781890626563: Amazon.com: Books	 Spence Publishing Company (November 2004)
0739358693	Culture Warrior: Bill O&#39;Reilly: 9780739358696: Amazon.com: Books	 Random House Audio; Unabridged edition (July 31, 2007)
1439189307	The Post-American Presidency: The Obama Administration&#39;s War on America: Pamela Geller, Robert Spencer, John Bolton: Amazon.com: Books	 Threshold Editions; 1 edition (July 27, 2010)
0060735651	Amazon.com: Let Freedom Ring : Winning the War of Liberty over Liberalism: Sean Hannity: Books	 William Morrow Paperbacks; 1 edition (February 17, 2004)
1416595015	Arguing with Idiots: How to Stop Small Minds and Big Government: Glenn Beck, Kevin Balfe: 9781416595014: Amazon.com: Books	 Threshold Editions; 1st edition (September 22, 2009)
1882926145	Redeeming the Time: Russell Kirk: 9781882926145: Amazon.com: Books	 Isi Books; 1St Edition edition (December 1996)
0641852304	Amazon.com: Never Again: Securing America and Restoring Justice (9780641852305): John Ashcroft: Books	 Center Street; First Edition/First Printing edition (2006)
0801485525	A Case for Conservatism: John Kekes: 9780801485527: Amazon.com: Books	 Cornell University Press (February 22, 2001)
0671871218	See, I Told You So: Rush Limbaugh: 9780671871215: Amazon.com: Books	 Pocket (November 1, 1994)
1439269173	Silence Makes the Loudest Sound: A Conversation between African Americans and the Republican Party: Marvin D. Rogers: 9781439269176: Amazon.com: Books	 BookSurge Publishing (February 22, 2010)
0312939221	Amazon.com: Window of Opportunity: A Blueprint for the Future (9780312939229): Newt Gingrich: Books	 Tor Books; First Edition edition (September 1984)
0814741371	Soundbitten: The Perils of Media-Centered Political Activism: Sarah Sobieraj: 9780814741375: Amazon.com: Books	 NYU Press (June 13, 2011)
1400049520	Slander: Liberal Lies About the American Right: Ann Coulter, Rush Limbaugh: 9781400049523: Amazon.com: Books	 Three Rivers Press; 1rst. PAPERBACK EDITION edition (September 16, 2003)
019517447X	Strategies of Containment: A Critical Appraisal of American National Security Policy during the Cold War: John Lewis Gaddis: 9780195174472: Amazon.com: Books	 Oxford University Press, USA; Rev Exp edition (June 23, 2005)
1470829819	Amazon.com: Divider-in-Chief: The Fraud of Hope and Change (9781470829810): Kate Obenshain, Nicole Vilencia: Books	 Blackstone Audio, Inc.; Unabridged edition (September 4, 2012)
0061792918	How the Left Swiftboated America: The Liberal Media Conspiracy to Make You Think George Bush Was the Worst President in History: John Gibson: Amazon.com: Books	 Broadside Books; Reprint edition (October 19, 2010)
0743247027	The Conservative Revolution: The Movement That Remade America: Lee Edwards: 9780743247023: Amazon.com: Books	 Free Press (September 9, 2002)
